id,displayName,score
player36588,Player 36588,19435
player36589,Player 36589,81899
player36590,Player 36590,34895
player36591,Player 36591,94443
player36592,Player 36592,93314
player36593,Player 36593,89284
player36594,Player 36594,58264
player36595,Player 36595,3033
player36596,Player 36596,771
player36597,Player 36597,56637
player36598,Player 36598,54785
player36599,Player 36599,69406
player36600,Player 36600,47241
player36601,Player 36601,33988
player36602,Player 36602,80325
player36603,Player 36603,20070
player36604,Player 36604,12880
player36605,Player 36605,92139
player36606,Player 36606,97944
player36607,Player 36607,52781
player36608,Player 36608,20259
player36609,Player 36609,72423
player36610,Player 36610,17158
player36611,Player 36611,31944
player36612,Player 36612,89221
player36613,Player 36613,57838
player36614,Player 36614,59327
player36615,Player 36615,36371
player36616,Player 36616,9821
player36617,Player 36617,65988
player36618,Player 36618,39
player36619,Player 36619,20234
player36620,Player 36620,43394
player36621,Player 36621,96105
player36622,Player 36622,63082
player36623,Player 36623,72568
player36624,Player 36624,88021
player36625,Player 36625,38030
player36626,Player 36626,66897
player36627,Player 36627,99717
player36628,Player 36628,48476
player36629,Player 36629,96268
player36630,Player 36630,4854
player36631,Player 36631,64759
player36632,Player 36632,53029
player36633,Player 36633,47542
player36634,Player 36634,90785
player36635,Player 36635,24915
player36636,Player 36636,57320
player36637,Player 36637,97355
player36638,Player 36638,50921
player36639,Player 36639,99016
player36640,Player 36640,34810
player36641,Player 36641,68931
player36642,Player 36642,95566
player36643,Player 36643,30780
player36644,Player 36644,68189
player36645,Player 36645,95525
player36646,Player 36646,82082
player36647,Player 36647,50577
player36648,Player 36648,31619
player36649,Player 36649,21619
player36650,Player 36650,59638
player36651,Player 36651,30707
player36652,Player 36652,24378
player36653,Player 36653,83688
player36654,Player 36654,44659
player36655,Player 36655,41249
player36656,Player 36656,49183
player36657,Player 36657,60767
player36658,Player 36658,75169
player36659,Player 36659,88126
player36660,Player 36660,62121
player36661,Player 36661,86041
player36662,Player 36662,13953
player36663,Player 36663,55861
player36664,Player 36664,45720
player36665,Player 36665,49063
player36666,Player 36666,51992
player36667,Player 36667,76259
player36668,Player 36668,21466
player36669,Player 36669,44592
player36670,Player 36670,20567
player36671,Player 36671,71074
player36672,Player 36672,97007
player36673,Player 36673,35918
player36674,Player 36674,86357
player36675,Player 36675,21296
player36676,Player 36676,94504
player36677,Player 36677,44863
player36678,Player 36678,70890
player36679,Player 36679,80091
player36680,Player 36680,93363
player36681,Player 36681,54846
player36682,Player 36682,33656
player36683,Player 36683,88690
player36684,Player 36684,63260
player36685,Player 36685,88029
player36686,Player 36686,78305
player36687,Player 36687,92527
player36688,Player 36688,70173
player36689,Player 36689,60654
player36690,Player 36690,48423
player36691,Player 36691,19369
player36692,Player 36692,43012
player36693,Player 36693,38263
player36694,Player 36694,1323
player36695,Player 36695,18329
player36696,Player 36696,23947
player36697,Player 36697,6920
player36698,Player 36698,65222
player36699,Player 36699,81470
player36700,Player 36700,71907
player36701,Player 36701,70066
player36702,Player 36702,56514
player36703,Player 36703,80256
player36704,Player 36704,7189
player36705,Player 36705,90
player36706,Player 36706,51420
player36707,Player 36707,51890
player36708,Player 36708,81685
player36709,Player 36709,16259
player36710,Player 36710,56973
player36711,Player 36711,29277
player36712,Player 36712,11276
player36713,Player 36713,76235
player36714,Player 36714,60458
player36715,Player 36715,3815
player36716,Player 36716,26042
player36717,Player 36717,74955
player36718,Player 36718,24231
player36719,Player 36719,21216
player36720,Player 36720,81792
player36721,Player 36721,78344
player36722,Player 36722,20753
player36723,Player 36723,82521
player36724,Player 36724,6725
player36725,Player 36725,20946
player36726,Player 36726,81145
player36727,Player 36727,34889
player36728,Player 36728,40612
player36729,Player 36729,14135
player36730,Player 36730,60458
player36731,Player 36731,88087
player36732,Player 36732,16002
player36733,Player 36733,73674
player36734,Player 36734,95907
player36735,Player 36735,45191
player36736,Player 36736,99625
player36737,Player 36737,59097
player36738,Player 36738,22863
player36739,Player 36739,84818
player36740,Player 36740,98090
player36741,Player 36741,16727
player36742,Player 36742,73867
player36743,Player 36743,37889
player36744,Player 36744,842
player36745,Player 36745,97096
player36746,Player 36746,29789
player36747,Player 36747,52795
player36748,Player 36748,28270
player36749,Player 36749,71589
player36750,Player 36750,1558
player36751,Player 36751,82457
player36752,Player 36752,6109
player36753,Player 36753,27540
player36754,Player 36754,43241
player36755,Player 36755,67760
player36756,Player 36756,90622
player36757,Player 36757,30944
player36758,Player 36758,73735
player36759,Player 36759,15531
player36760,Player 36760,93859
player36761,Player 36761,67357
player36762,Player 36762,87147
player36763,Player 36763,95501
player36764,Player 36764,65509
player36765,Player 36765,19565
player36766,Player 36766,49424
player36767,Player 36767,84746
player36768,Player 36768,74343
player36769,Player 36769,8644
player36770,Player 36770,80955
player36771,Player 36771,50692
player36772,Player 36772,62614
player36773,Player 36773,28502
player36774,Player 36774,26705
player36775,Player 36775,14382
player36776,Player 36776,6486
player36777,Player 36777,26606
player36778,Player 36778,269
player36779,Player 36779,93095
player36780,Player 36780,173
player36781,Player 36781,8923
player36782,Player 36782,97747
player36783,Player 36783,46475
player36784,Player 36784,58217
player36785,Player 36785,27021
player36786,Player 36786,50702
player36787,Player 36787,15152
player36788,Player 36788,16860
player36789,Player 36789,27031
player36790,Player 36790,77306
player36791,Player 36791,66928
player36792,Player 36792,17308
player36793,Player 36793,4240
player36794,Player 36794,14292
player36795,Player 36795,14313
player36796,Player 36796,24557
player36797,Player 36797,77575
player36798,Player 36798,43781
player36799,Player 36799,62479
player36800,Player 36800,35066
player36801,Player 36801,60241
player36802,Player 36802,17802
player36803,Player 36803,25795
player36804,Player 36804,66186
player36805,Player 36805,6382
player36806,Player 36806,95900
player36807,Player 36807,23812
player36808,Player 36808,71734
player36809,Player 36809,6963
player36810,Player 36810,17265
player36811,Player 36811,21746
player36812,Player 36812,25578
player36813,Player 36813,91823
player36814,Player 36814,2691
player36815,Player 36815,91062
player36816,Player 36816,8820
player36817,Player 36817,18139
player36818,Player 36818,94897
player36819,Player 36819,79392
player36820,Player 36820,62391
player36821,Player 36821,33749
player36822,Player 36822,16634
player36823,Player 36823,80672
player36824,Player 36824,70582
player36825,Player 36825,55442
player36826,Player 36826,70805
player36827,Player 36827,56075
player36828,Player 36828,70470
player36829,Player 36829,40800
player36830,Player 36830,70597
player36831,Player 36831,19915
player36832,Player 36832,67316
player36833,Player 36833,15408
player36834,Player 36834,62445
player36835,Player 36835,4107
player36836,Player 36836,65038
player36837,Player 36837,45188
player36838,Player 36838,32119
player36839,Player 36839,58887
player36840,Player 36840,79796
player36841,Player 36841,715
player36842,Player 36842,54507
player36843,Player 36843,93842
player36844,Player 36844,54330
player36845,Player 36845,31562
player36846,Player 36846,5729
player36847,Player 36847,7729
player36848,Player 36848,51282
player36849,Player 36849,6647
player36850,Player 36850,83316
player36851,Player 36851,34505
player36852,Player 36852,89552
player36853,Player 36853,84672
player36854,Player 36854,25405
player36855,Player 36855,85489
player36856,Player 36856,10032
player36857,Player 36857,93199
player36858,Player 36858,23699
player36859,Player 36859,7839
player36860,Player 36860,28110
player36861,Player 36861,40935
player36862,Player 36862,68072
player36863,Player 36863,57639
player36864,Player 36864,64804
player36865,Player 36865,85817
player36866,Player 36866,73338
player36867,Player 36867,93951
player36868,Player 36868,45164
player36869,Player 36869,95256
player36870,Player 36870,74747
player36871,Player 36871,92676
player36872,Player 36872,31194
player36873,Player 36873,11203
player36874,Player 36874,4581
player36875,Player 36875,52947
player36876,Player 36876,77422
player36877,Player 36877,68042
player36878,Player 36878,89837
player36879,Player 36879,40437
player36880,Player 36880,71661
player36881,Player 36881,20263
player36882,Player 36882,67819
player36883,Player 36883,67723
player36884,Player 36884,96943
player36885,Player 36885,18659
player36886,Player 36886,86141
player36887,Player 36887,63092
player36888,Player 36888,8213
player36889,Player 36889,87398
player36890,Player 36890,31653
player36891,Player 36891,71262
player36892,Player 36892,92518
player36893,Player 36893,68336
player36894,Player 36894,66045
player36895,Player 36895,40284
player36896,Player 36896,8064
player36897,Player 36897,77815
player36898,Player 36898,29777
player36899,Player 36899,10558
player36900,Player 36900,56000
player36901,Player 36901,60590
player36902,Player 36902,93293
player36903,Player 36903,2999
player36904,Player 36904,26080
player36905,Player 36905,16859
player36906,Player 36906,2829
player36907,Player 36907,4359
player36908,Player 36908,53925
player36909,Player 36909,54200
player36910,Player 36910,43322
player36911,Player 36911,72252
player36912,Player 36912,98433
player36913,Player 36913,44282
player36914,Player 36914,61590
player36915,Player 36915,86965
player36916,Player 36916,70939
player36917,Player 36917,18446
player36918,Player 36918,50870
player36919,Player 36919,90507
player36920,Player 36920,94353
player36921,Player 36921,48790
player36922,Player 36922,86647
player36923,Player 36923,44092
player36924,Player 36924,79467
player36925,Player 36925,58440
player36926,Player 36926,8801
player36927,Player 36927,46304
player36928,Player 36928,22808
player36929,Player 36929,37993
player36930,Player 36930,78569
player36931,Player 36931,96238
player36932,Player 36932,69595
player36933,Player 36933,45570
player36934,Player 36934,93081
player36935,Player 36935,42168
player36936,Player 36936,96440
player36937,Player 36937,94716
player36938,Player 36938,52491
player36939,Player 36939,23767
player36940,Player 36940,50025
player36941,Player 36941,98276
player36942,Player 36942,36718
player36943,Player 36943,78664
player36944,Player 36944,39224
player36945,Player 36945,40194
player36946,Player 36946,71566
player36947,Player 36947,54274
player36948,Player 36948,14091
player36949,Player 36949,21788
player36950,Player 36950,10434
player36951,Player 36951,52660
player36952,Player 36952,17173
player36953,Player 36953,98734
player36954,Player 36954,84207
player36955,Player 36955,58761
player36956,Player 36956,61406
player36957,Player 36957,69016
player36958,Player 36958,30459
player36959,Player 36959,87536
player36960,Player 36960,33064
player36961,Player 36961,70034
player36962,Player 36962,67675
player36963,Player 36963,57577
player36964,Player 36964,87141
player36965,Player 36965,88093
player36966,Player 36966,15566
player36967,Player 36967,20515
